"samp_session","id","treatment","prior_temp_24","prior_temp_26","prior_temp_28","prior_temp_30","prior_temp_32","prior_temp_34","lnmass_24","lnmass_26","lnmass_28","lnmass_30","lnmass_32","lnmass_34","z_lnmass_24","z_lnmass_26","z_lnmass_28","z_lnmass_30","z_lnmass_32","z_lnmass_34","lnmr_24","lnmr_26","lnmr_28","lnmr_30","lnmr_32","lnmr_34"
4,"ld0481",23,NA,34,19.6,NA,28,16.8,NA,-1.58474529984373,-1.61445045425764,NA,-1.61445045425764,-1.58474529984373,NA,-0.687545633512517,-0.830990566444791,NA,-0.830990566444791,-0.687545633512517,NA,-7.30391167256576,-5.97551084696674,NA,-6.79816653470448,-6.01101912950273
4,"ld0481",23,NA,34,19.6,NA,28,16.8,NA,-1.58474529984373,-1.61445045425764,NA,-1.61445045425764,-1.58474529984373,NA,-0.687545633512517,-0.830990566444791,NA,-0.830990566444791,-0.687545633512517,NA,-7.25335939340293,-6.07652352968846,NA,-6.84321919864542,-6.09246546206096
5,"ld0481",23,NA,16.2,34,NA,26,25,NA,-1.53247687129797,-1.57503648571677,NA,-1.53247687129797,-1.57503648571677,NA,-0.435143605138979,-0.640662181169936,NA,-0.435143605138979,-0.640662181169936,NA,-6.26239416998461,-6.57363900391783,NA,-6.1136110562492,-6.20729757427745
5,"ld0481",23,NA,16.2,34,NA,26,25,NA,-1.53247687129797,-1.57503648571677,NA,-1.53247687129797,-1.57503648571677,NA,-0.435143605138979,-0.640662181169936,NA,-0.435143605138979,-0.640662181169936,NA,-6.22820280523633,-6.37590018309655,NA,-6.3513230233917,-6.12124671988592
6,"ld0481",23,NA,17.5,30,6.4,26,NA,NA,-1.78976146656538,-1.65025990695436,-1.65025990695436,-1.78976146656538,NA,NA,-1.67756002211448,-1.00391289732535,-1.00391289732535,-1.67756002211448,NA,NA,-7.09829844160334,-6.43721338228128,-6.73983076400273,-5.72538058203572,NA
6,"ld0481",23,NA,17.5,30,6.4,26,NA,NA,-1.78976146656538,-1.65025990695436,-1.65025990695436,-1.78976146656538,NA,NA,-1.67756002211448,-1.00391289732535,-1.00391289732535,-1.67756002211448,NA,NA,-6.75033182555639,-6.61705354822385,-6.46899119494545,-6.19037166945791,NA
7,"ld0481",23,34,NA,16.6,28,NA,17.5,-1.50959257746438,NA,-1.57987911019256,-1.57987911019256,NA,-1.50959257746438,-0.32463631915013,NA,-0.664047009724141,-0.664047009724141,NA,-0.32463631915013,-6.8559691230061,NA,-6.93012555409325,-6.08583683450995,NA,-6.34473738838174
7,"ld0481",23,34,NA,16.6,28,NA,17.5,-1.50959257746438,NA,-1.57987911019256,-1.57987911019256,NA,-1.50959257746438,-0.32463631915013,NA,-0.664047009724141,-0.664047009724141,NA,-0.32463631915013,-6.76368902992964,NA,-6.68313362831395,-6.37749074825471,NA,-6.12518648981943
8,"ld0481",23,NA,NA,NA,NA,NA,NA,NA,-1.4784096500277,-1.4784096500277,-1.4784096500277,-1.4784096500277,NA,NA,-0.174055282860608,-0.174055282860608,-0.174055282860608,-0.174055282860608,NA,NA,-6.63405533916482,-6.23255803181976,-6.24437284504044,-5.78485319632427,NA
8,"ld0481",23,NA,NA,NA,NA,NA,NA,NA,-1.4784096500277,-1.4784096500277,-1.4784096500277,-1.4784096500277,NA,NA,-0.174055282860608,-0.174055282860608,-0.174055282860608,-0.174055282860608,NA,NA,-6.54569239987556,-6.37565887546043,-6.28785795698017,-5.808789236153,NA
9,"ld0481",23,NA,NA,NA,NA,NA,NA,-1.32425897020044,-1.44816976483798,NA,-1.44816976483798,NA,-1.32425897020044,0.570331823200922,-0.0280281576527781,NA,-0.0280281576527781,NA,0.570331823200922,-6.1533798024928,-6.38565212222295,NA,-6.21044412708398,NA,-5.56104996178507
9,"ld0481",23,NA,NA,NA,NA,NA,NA,-1.32425897020044,-1.44816976483798,NA,-1.44816976483798,NA,-1.32425897020044,0.570331823200922,-0.0280281576527781,NA,-0.0280281576527781,NA,0.570331823200922,-6.48652424902134,-6.64791738169061,NA,-6.13125332915954,NA,-5.3546055782285
10,"ld0481",23,NA,NA,NA,NA,NA,NA,-1.39030238251743,-1.43548460531066,NA,NA,-1.43548460531066,-1.39030238251743,0.251410981436457,0.0332279406080199,NA,NA,0.0332279406080199,0.251410981436457,-6.75645372289371,-6.27254239911724,NA,NA,-5.7876806720682,-5.92804036283088
10,"ld0481",23,NA,NA,NA,NA,NA,NA,-1.39030238251743,-1.43548460531066,NA,NA,-1.43548460531066,-1.39030238251743,0.251410981436457,0.0332279406080199,NA,NA,0.0332279406080199,0.251410981436457,-7.23832565474271,-6.19719296187546,NA,NA,-6.37625504870857,-5.85007882136117
1,"ld0486",29,25,30,NA,25,24,NA,-1.64506509007725,-1.55116900431012,NA,-1.55116900431012,-1.64506509007725,NA,-0.978827346577207,-0.525407124019504,NA,-0.525407124019504,-0.978827346577207,NA,-6.70155037418332,-6.381501473045,NA,-5.60036774076777,-6.19223607719976,NA
1,"ld0486",29,25,30,NA,25,24,NA,-1.64506509007725,-1.55116900431012,NA,-1.55116900431012,-1.64506509007725,NA,-0.978827346577207,-0.525407124019504,NA,-0.525407124019504,-0.978827346577207,NA,-6.75357771151198,-6.42841439026311,NA,-5.66893041220507,-6.30759486924464,NA
2,"ld0486",29,34,23.9,NA,26,NA,26,-1.6094379124341,-1.61445045425764,NA,-1.61445045425764,NA,-1.6094379124341,-0.806785214212665,-0.830990566444791,NA,-0.830990566444791,NA,-0.806785214212665,-6.90478136175682,-7.28962341540902,NA,-6.88059334940994,NA,-6.0319943198135
2,"ld0486",29,34,23.9,NA,26,NA,26,-1.6094379124341,-1.61445045425764,NA,-1.61445045425764,NA,-1.6094379124341,-0.806785214212665,-0.830990566444791,NA,-0.830990566444791,NA,-0.806785214212665,-6.96854110997858,-7.45844428498407,NA,-6.48874479129294,NA,-5.77306166064771
3,"ld0486",29,32,NA,23,28,20.7,NA,-1.57987911019256,NA,-1.50507789710986,-1.50507789710986,-1.57987911019256,NA,-0.664047009724141,NA,-0.302835118872163,-0.302835118872163,-0.664047009724141,NA,-6.72602916882585,NA,-6.55020752631727,-7.03800370918914,-6.17696994901078,NA
3,"ld0486",29,32,NA,23,28,20.7,NA,-1.57987911019256,NA,-1.50507789710986,-1.50507789710986,-1.57987911019256,NA,-0.664047009724141,NA,-0.302835118872163,-0.302835118872163,-0.664047009724141,NA,-6.70532449546416,NA,-5.81623835123707,-6.94678770091748,-6.19837385767394,NA
4,"ld0486",29,32,16.6,NA,26,19.4,NA,-1.52326021619305,-1.50058350752202,NA,-1.50058350752202,-1.52326021619305,NA,-0.39063676787553,-0.281131901847406,NA,-0.281131901847406,-0.39063676787553,NA,-6.97917293098524,-6.14565917370826,NA,-6.59870948889023,-5.80176652383714,NA
4,"ld0486",29,32,16.6,NA,26,19.4,NA,-1.52326021619305,-1.50058350752202,NA,-1.50058350752202,-1.52326021619305,NA,-0.39063676787553,-0.281131901847406,NA,-0.281131901847406,-0.39063676787553,NA,-6.72525224621704,-6.16918967111846,NA,-6.33940460658929,-5.77766897225808,NA
5,"ld0486",29,NA,17,34,NA,26,26.2,NA,-1.50959257746438,-1.57987911019256,NA,-1.50959257746438,-1.57987911019256,NA,-0.32463631915013,-0.664047009724141,NA,-0.32463631915013,-0.664047009724141,NA,-6.40222776458854,-6.3069037652408,NA,-6.19694454976612,-5.83485408456571
5,"ld0486",29,NA,17,34,NA,26,26.2,NA,-1.50959257746438,-1.57987911019256,NA,-1.50959257746438,-1.57987911019256,NA,-0.32463631915013,-0.664047009724141,NA,-0.32463631915013,-0.664047009724141,NA,-6.17908421327433,-6.2167526682465,NA,-6.23477700543801,-5.92326504190976
6,"ld0486",29,16.2,30,NA,16.2,NA,24,-1.51868354916564,-1.55589714550607,NA,-1.55589714550607,NA,-1.51868354916564,-0.368536236578751,-0.548239117662636,NA,-0.548239117662636,NA,-0.368536236578751,-7.00767707787926,-6.53010687794718,NA,-6.12993803088806,NA,-6.60246146655007
6,"ld0486",29,16.2,30,NA,16.2,NA,24,-1.51868354916564,-1.55589714550607,NA,-1.55589714550607,NA,-1.51868354916564,-0.368536236578751,-0.548239117662636,NA,-0.548239117662636,NA,-0.368536236578751,-7.40851469045537,-6.78732974291425,NA,-5.82815135225474,NA,NA
7,"ld0486",29,34,NA,16.4,28,NA,17.2,-1.43548460531066,NA,-1.52326021619305,-1.52326021619305,NA,-1.43548460531066,0.0332279406080199,NA,-0.39063676787553,-0.39063676787553,NA,0.0332279406080199,-6.46083535929651,NA,-6.35810293328365,-6.33516338407012,NA,-5.62462130028453
7,"ld0486",29,34,NA,16.4,28,NA,17.2,-1.43548460531066,NA,-1.52326021619305,-1.52326021619305,NA,-1.43548460531066,0.0332279406080199,NA,-0.39063676787553,-0.39063676787553,NA,0.0332279406080199,-6.94741098083904,NA,-6.61391726688741,-6.58608161583237,NA,-5.5226221323294
8,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.45671682541644,-1.45671682541644,NA,-1.45671682541644,NA,-1.45671682541644,-0.0693015512989224,-0.0693015512989224,NA,-0.0693015512989224,NA,-0.0693015512989224,-6.68445389512245,-6.37872909127107,NA,-6.24695077656909,NA,-5.63043777322098
8,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.45671682541644,-1.45671682541644,NA,-1.45671682541644,NA,-1.45671682541644,-0.0693015512989224,-0.0693015512989224,NA,-0.0693015512989224,NA,-0.0693015512989224,-6.39677182267067,-6.19317651389567,NA,-6.30773224882895,NA,-5.66457077959044
9,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.3704210119636,NA,-1.41058705368894,-1.41058705368894,-1.3704210119636,NA,0.347417278052768,NA,0.153457163213355,0.153457163213355,0.347417278052768,NA,-6.53050196595389,NA,-6.27496953731153,-6.10116179935361,-5.85700073972721,NA
9,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.3704210119636,NA,-1.41058705368894,-1.41058705368894,-1.3704210119636,NA,0.347417278052768,NA,0.153457163213355,0.153457163213355,0.347417278052768,NA,-6.41477866326052,NA,-5.89202930763323,-6.04228979880304,-5.48662695143031,NA
10,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.39836694235416,-1.36649173382371,NA,NA,-1.36649173382371,-1.39836694235416,0.212467563442771,0.366391595822504,NA,NA,0.366391595822504,0.212467563442771,-6.71303067380896,-6.68830155844924,NA,NA,-5.9499802467729,-5.83270151001359
10,"ld0486",29,NA,NA,NA,NA,NA,NA,-1.39836694235416,-1.36649173382371,NA,NA,-1.36649173382371,-1.39836694235416,0.212467563442771,0.366391595822504,NA,NA,0.366391595822504,0.212467563442771,-6.51377156847719,-6.51458078242788,NA,NA,-6.06153273267865,-6.47242825801994
1,"ld0487",23,NA,30,24.1,24.6,28,NA,NA,-1.76026080216868,-1.70925824771631,-1.76026080216868,-1.70925824771631,NA,NA,-1.53510256281713,-1.28881338684274,-1.53510256281713,-1.28881338684274,NA,NA,-6.53665197176469,-6.13297202879632,-6.10959187533211,-5.71107010258256,NA
1,"ld0487",23,NA,30,24.1,24.6,28,NA,NA,-1.76026080216868,-1.70925824771631,-1.76026080216868,-1.70925824771631,NA,NA,-1.53510256281713,-1.28881338684274,-1.53510256281713,-1.28881338684274,NA,NA,-6.79199866357353,-5.90532734460132,-6.53262055237897,-5.64061844163194,NA
2,"ld0487",23,NA,21.9,34,26,NA,23.2,NA,-1.80180980508156,-1.66600826392249,-1.80180980508156,NA,-1.66600826392249,NA,-1.73574093867582,-1.07996104633042,-1.73574093867582,NA,-1.07996104633042,NA,-5.93990184140376,-6.45029684276803,NA,NA,-6.27115663797987
2,"ld0487",23,NA,21.9,34,26,NA,23.2,NA,-1.80180980508156,-1.66600826392249,-1.80180980508156,NA,-1.66600826392249,NA,-1.73574093867582,-1.07996104633042,-1.73574093867582,NA,-1.07996104633042,NA,-6.22758391385554,-6.65050419986906,NA,NA,-6.49269890792711
3,"ld0487",23,NA,30,16.8,17.2,NA,28,NA,-1.62455155024415,-1.66600826392249,-1.62455155024415,NA,-1.66600826392249,NA,-0.879768331277677,-1.07996104633042,-0.879768331277677,NA,-1.07996104633042,NA,-6.78511177715966,-6.37564524625142,-6.01786771154402,NA,-5.93623485252404
3,"ld0487",23,NA,30,16.8,17.2,NA,28,NA,-1.62455155024415,-1.66600826392249,-1.62455155024415,NA,-1.66600826392249,NA,-0.879768331277677,-1.07996104633042,-0.879768331277677,NA,-1.07996104633042,NA,-6.69908271852014,-6.14249648312035,-6.10340795917675,NA,-6.07438519100486
4,"ld0487",23,17.2,NA,30,18.8,24,NA,-1.50959257746438,NA,-1.50058350752202,-1.50058350752202,-1.50959257746438,NA,-0.32463631915013,NA,-0.281131901847406,-0.281131901847406,-0.32463631915013,NA,-6.66376118852072,NA,-6.7029284179487,-7.04387743222027,-5.75709833809635,NA
4,"ld0487",23,17.2,NA,30,18.8,24,NA,-1.50959257746438,NA,-1.50058350752202,-1.50058350752202,-1.50959257746438,NA,-0.32463631915013,NA,-0.281131901847406,-0.281131901847406,-0.32463631915013,NA,-6.85426328968196,NA,-6.95118357042102,-7.2250760242696,-5.66815085207986,NA
5,"ld0487",23,NA,34,18.7,28,NA,15.7,NA,-1.52326021619305,-1.46967597005894,-1.46967597005894,NA,-1.52326021619305,NA,-0.39063676787553,-0.131880712080291,-0.131880712080291,NA,-0.39063676787553,NA,-6.76707621450999,-6.17986725471518,-6.34900543724096,NA,-5.8038887946399
5,"ld0487",23,NA,34,18.7,28,NA,15.7,NA,-1.52326021619305,-1.46967597005894,-1.46967597005894,NA,-1.52326021619305,NA,-0.39063676787553,-0.131880712080291,-0.131880712080291,NA,-0.39063676787553,NA,-6.56159124912878,-6.64923616480282,-6.17465205009619,NA,-6.24518835575728
6,"ld0487",23,15.3,NA,17.2,24,NA,28,-1.66600826392249,NA,-1.41469383564159,-1.66600826392249,NA,-1.41469383564159,-1.07996104633042,NA,0.133625687047391,-1.07996104633042,NA,0.133625687047391,-6.01470319491672,NA,-6.16482046316121,-6.34856627032576,NA,-5.76048406892441
6,"ld0487",23,15.3,NA,17.2,24,NA,28,-1.66600826392249,NA,-1.41469383564159,-1.66600826392249,NA,-1.41469383564159,-1.07996104633042,NA,0.133625687047391,-1.07996104633042,NA,0.133625687047391,-6.27774796298311,NA,-6.5004761296455,-6.77377814136876,NA,-6.14044827093127
7,"ld0487",23,NA,NA,NA,NA,NA,NA,NA,-1.33180617583582,-1.37436579025462,NA,-1.33180617583582,-1.37436579025462,NA,0.533886686740483,0.328368110709525,NA,0.533886686740483,0.328368110709525,NA,-6.4951032519763,-6.05657975056385,NA,-5.51961005418275,-5.65695327841523
7,"ld0487",23,NA,NA,NA,NA,NA,NA,NA,-1.33180617583582,-1.37436579025462,NA,-1.33180617583582,-1.37436579025462,NA,0.533886686740483,0.328368110709525,NA,0.533886686740483,0.328368110709525,NA,-6.58962184020053,-6.11414960238533,NA,-5.78319457505547,-5.8053732835335
8,"ld0487",23,NA,NA,NA,NA,NA,NA,-1.3509272172826,-1.38629436111989,NA,-1.3509272172826,-1.38629436111989,NA,0.441551987189368,0.270765547063349,NA,0.441551987189368,0.270765547063349,NA,-6.66368042682161,-6.54484525366365,NA,-5.98803349732163,-5.65533330378853,NA
8,"ld0487",23,NA,NA,NA,NA,NA,NA,-1.3509272172826,-1.38629436111989,NA,-1.3509272172826,-1.38629436111989,NA,0.441551987189368,0.270765547063349,NA,0.441551987189368,0.270765547063349,NA,-6.4904675862259,-6.34260838716875,NA,-6.01753706317808,-6.28916390719205,NA
9,"ld0487",23,NA,NA,NA,NA,NA,NA,-1.18744350237473,-1.23443201181064,NA,NA,-1.18744350237473,-1.23443201181064,1.23100792448937,1.00410240194257,NA,NA,1.23100792448937,1.00410240194257,-6.06950278791362,-6.42418785118149,NA,NA,-5.49623418167316,-6.02334954216034
9,"ld0487",23,NA,NA,NA,NA,NA,NA,-1.18744350237473,-1.23443201181064,NA,NA,-1.18744350237473,-1.23443201181064,1.23100792448937,1.00410240194257,NA,NA,1.23100792448937,1.00410240194257,-6.07680209039523,-6.46725721114099,NA,NA,-5.77004090763133,-5.57907653890362
10,"ld0487",23,NA,NA,NA,NA,NA,NA,NA,-1.19732826160727,-1.13631415585212,-1.19732826160727,-1.13631415585212,NA,NA,1.18327484068155,1.47790937400246,1.18327484068155,1.47790937400246,NA,NA,-6.30319862757126,NA,-5.67702256480652,-5.43222731899926,NA
10,"ld0487",23,NA,NA,NA,NA,NA,NA,NA,-1.19732826160727,-1.13631415585212,-1.19732826160727,-1.13631415585212,NA,NA,1.18327484068155,1.47790937400246,1.18327484068155,1.47790937400246,NA,NA,-6.33085015890177,-6.13465237591049,-5.86656436957396,-5.5314339690827,NA
1,"ld0488",29,NA,30,22.6,24.6,28,NA,NA,-1.8773173575897,-1.61445045425764,-1.8773173575897,-1.61445045425764,NA,NA,-2.10036371270649,-0.830990566444791,-2.10036371270649,-0.830990566444791,NA,NA,-6.66421328313328,-6.54057644772156,-6.34161831191124,-5.87771868002169,NA
1,"ld0488",29,NA,30,22.6,24.6,28,NA,NA,-1.8773173575897,-1.61445045425764,-1.8773173575897,-1.61445045425764,NA,NA,-2.10036371270649,-0.830990566444791,-2.10036371270649,-0.830990566444791,NA,NA,-6.56901951098871,-6.4035202012536,-6.51179700854042,-6.04838429408728,NA
2,"ld0488",29,23.7,32,NA,NA,23.2,24,NA,-1.46533756846034,NA,NA,-1.46533756846034,NA,NA,-0.110930754450962,NA,NA,-0.110930754450962,NA,NA,-6.81931226112143,NA,NA,-6.01670854405748,NA
2,"ld0488",29,23.7,32,NA,NA,23.2,24,NA,-1.46533756846034,NA,NA,-1.46533756846034,NA,NA,-0.110930754450962,NA,NA,-0.110930754450962,NA,NA,-6.59889557106365,NA,NA,-6.3385328544859,NA
3,"ld0488",29,NA,30,17,17.5,NA,28,NA,-1.48722027970985,-1.63989711991881,-1.48722027970985,NA,-1.63989711991881,NA,-0.216601440548843,-0.953871437496778,-0.216601440548843,NA,-0.953871437496778,NA,-6.89630256548411,-6.1598936390975,-6.44471563374456,NA,-5.93170876779108
3,"ld0488",29,NA,30,17,17.5,NA,28,NA,-1.48722027970985,-1.63989711991881,-1.48722027970985,NA,-1.63989711991881,NA,-0.216601440548843,-0.953871437496778,-0.216601440548843,NA,-0.953871437496778,NA,-6.55411174198408,-6.04176235339406,-6.11714223226548,NA,-5.7177818715818
4,"ld0488",29,NA,34,16.8,NA,28,17.9,NA,-1.3509272172826,-1.2837377727948,NA,-1.2837377727948,-1.3509272172826,NA,0.441551987189368,0.76600696978304,NA,0.76600696978304,0.441551987189368,NA,-6.71572620699247,-5.84519775305806,NA,-5.91541670165537,-5.57360182227715
4,"ld0488",29,NA,34,16.8,NA,28,17.9,NA,-1.3509272172826,-1.2837377727948,NA,-1.2837377727948,-1.3509272172826,NA,0.441551987189368,0.76600696978304,NA,0.76600696978304,0.441551987189368,NA,-7.10897120376585,-6.23086023387005,NA,-5.97140146905492,-5.95701879316356
5,"ld0488",29,30,NA,18.1,15.3,28,NA,-1.35867919408692,NA,-1.46533756846034,-1.35867919408692,-1.46533756846034,NA,0.404118019424265,NA,-0.110930754450962,0.404118019424265,-0.110930754450962,NA,-6.42046620450975,NA,-5.94725929235694,-5.56917187381975,-5.94919711733308,NA
5,"ld0488",29,30,NA,18.1,15.3,28,NA,-1.35867919408692,NA,-1.46533756846034,-1.35867919408692,-1.46533756846034,NA,0.404118019424265,NA,-0.110930754450962,0.404118019424265,-0.110930754450962,NA,-6.71097626569443,NA,-6.03255687286883,-5.68851863145231,-6.18241927265248,NA
6,"ld0488",29,NA,16.2,17.7,26,28,NA,NA,-1.3704210119636,-1.34323487165944,-1.3704210119636,-1.34323487165944,NA,NA,0.347417278052768,0.478697998505456,0.347417278052768,0.478697998505456,NA,NA,-7.1562650633092,-6.2843157734399,-6.07623481678929,-5.89656913474011,NA
6,"ld0488",29,NA,16.2,17.7,26,28,NA,NA,-1.3704210119636,-1.34323487165944,-1.3704210119636,-1.34323487165944,NA,NA,0.347417278052768,0.478697998505456,0.347417278052768,0.478697998505456,NA,NA,-7.14784396091279,-6.32035570992309,-6.27031492702132,-5.96081730185113,NA
7,"ld0488",29,NA,NA,NA,NA,NA,NA,NA,-1.21739582465808,-1.25176346816228,NA,-1.21739582465808,-1.25176346816228,NA,1.08636942838081,0.920409533043862,NA,1.08636942838081,0.920409533043862,NA,-6.42057475107036,-6.32735779929378,NA,-6.30378157026406,-6.07409205935515
7,"ld0488",29,NA,NA,NA,NA,NA,NA,NA,-1.21739582465808,-1.25176346816228,NA,-1.21739582465808,-1.25176346816228,NA,1.08636942838081,0.920409533043862,NA,1.08636942838081,0.920409533043862,NA,-6.26061010137769,-6.15907798256022,NA,-6.04625594189051,-6.06368505523962
8,"ld0488",29,NA,NA,NA,NA,NA,NA,-1.13320373343773,NA,-1.19072757757592,NA,-1.19072757757592,-1.13320373343773,1.49292947214457,NA,1.21514926439237,NA,1.21514926439237,1.49292947214457,-6.52122430000194,NA,-6.00091138854797,NA,-6.00094828347124,-5.88380283092845
8,"ld0488",29,NA,NA,NA,NA,NA,NA,-1.13320373343773,NA,-1.19072757757592,NA,-1.19072757757592,-1.13320373343773,1.49292947214457,NA,1.21514926439237,NA,1.21514926439237,1.49292947214457,-6.40581344849061,NA,-6.03458460365456,NA,-6.13953444675738,-5.4259662520109
9,"ld0488",29,NA,NA,NA,NA,NA,NA,NA,-1.02722229258144,-1.07294454191953,-1.02722229258144,NA,-1.07294454191953,NA,2.00470936272729,1.78391855657874,2.00470936272729,NA,1.78391855657874,NA,-6.36975757587426,NA,-5.58453249233819,NA,NA
9,"ld0488",29,NA,NA,NA,NA,NA,NA,NA,-1.02722229258144,-1.07294454191953,-1.02722229258144,NA,-1.07294454191953,NA,2.00470936272729,1.78391855657874,2.00470936272729,NA,1.78391855657874,NA,-6.46156512512738,-6.15694063249819,-5.90793264739205,NA,-5.53563720119746
10,"ld0488",29,NA,NA,NA,NA,NA,NA,-1.07880966137193,NA,-1.02722229258144,-1.02722229258144,NA,-1.07880966137193,1.75559614307548,NA,2.00470936272729,2.00470936272729,NA,1.75559614307548,-6.42074558188625,NA,-5.9365810810188,-5.76710932700349,NA,-5.39404173418716
10,"ld0488",29,NA,NA,NA,NA,NA,NA,-1.07880966137193,NA,-1.02722229258144,-1.02722229258144,NA,-1.07880966137193,1.75559614307548,NA,2.00470936272729,2.00470936272729,NA,1.75559614307548,-6.21839280024112,NA,-6.02077317223915,-5.58870166953067,NA,-5.30214037190334
1,"ld0489",29,NA,30,23.3,23.9,28,NA,NA,-1.3130438993803,-2.07147337203066,-1.3130438993803,-2.07147337203066,NA,NA,0.624488925339131,-3.03793488576977,0.624488925339131,-3.03793488576977,NA,NA,-6.67101023604937,-5.79356642753273,-6.33100200277658,-6.08166375283889,NA
1,"ld0489",29,NA,30,23.3,23.9,28,NA,NA,-1.3130438993803,-2.07147337203066,-1.3130438993803,-2.07147337203066,NA,NA,0.624488925339131,-3.03793488576977,0.624488925339131,-3.03793488576977,NA,NA,-6.78542058722711,NA,-6.13688586948978,-5.762729136883,NA
2,"ld0489",29,24.1,32,NA,NA,23.3,24,-1.66073120682165,-1.59454929994035,NA,NA,-1.59454929994035,-1.66073120682165,-1.05447836102394,-0.734888734872359,NA,NA,-0.734888734872359,-1.05447836102394,-6.79555311208213,-6.32794853699352,NA,NA,-5.90597412386894,-5.700626104005
2,"ld0489",29,24.1,32,NA,NA,23.3,24,-1.66073120682165,-1.59454929994035,NA,NA,-1.59454929994035,-1.66073120682165,-1.05447836102394,-0.734888734872359,NA,NA,-0.734888734872359,-1.05447836102394,-6.81362589314183,-6.42715518707696,NA,NA,-5.88827454676954,-6.07716578897017
3,"ld0489",29,34,17,NA,NA,26,17.2,-1.6094379124341,-1.6094379124341,NA,NA,-1.6094379124341,-1.6094379124341,-0.806785214212665,-0.806785214212665,NA,NA,-0.806785214212665,-0.806785214212665,-7.0261908191679,-6.63150373177194,NA,NA,-6.43915036865924,-6.04119221336835
